"ClarityName","Months","busDays","actualDays","fte","Role","Team","Director","VP"
"Sylvia Cousey",2015-10-01,22,22,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2015-11-01,21,21,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2015-12-01,23,23,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2016-01-01,21,21,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2016-02-01,21,21,1,"Individual Contributor","Cloud OPS","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2016-03-01,23,23,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2016-04-01,21,21,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2016-05-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2016-06-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2016-07-01,21,21,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2016-08-01,23,23,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2016-09-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2016-10-01,21,21,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2016-11-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2016-12-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2017-01-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2017-02-01,20,20,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2017-03-01,23,23,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2017-04-01,20,20,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2017-05-01,23,23,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2017-06-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2017-07-01,21,21,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2017-08-01,23,23,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2017-09-01,21,21,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2017-10-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2017-11-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Cousey",2017-12-01,21,21,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Sylvia Foulston",2015-01-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2015-02-01,20,20,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2015-03-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2015-04-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2015-05-01,21,21,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2015-06-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2015-07-01,23,23,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2015-08-01,21,21,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2015-09-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2015-10-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2015-11-01,21,21,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2015-12-01,23,23,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2016-01-01,21,21,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2016-02-01,21,21,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2016-03-01,23,23,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2016-04-01,21,21,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2016-05-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2016-06-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2016-07-01,21,21,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2016-08-01,23,23,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2016-09-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2016-10-01,21,21,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2016-11-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2016-12-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2017-01-01,22,22,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2017-02-01,20,20,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2017-03-01,23,23,1,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2017-04-01,20,6,0.3,"Individual Contributor","Solutions","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2017-04-01,20,14,0.7,"Individual Contributor","Intelligence","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2017-05-01,23,23,1,"Individual Contributor","Intelligence","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2017-06-01,22,22,1,"Individual Contributor","Intelligence","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2017-07-01,21,21,1,"Individual Contributor","Intelligence","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2017-08-01,23,23,1,"Individual Contributor","Intelligence","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2017-09-01,21,21,1,"Individual Contributor","Intelligence","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2017-10-01,22,22,1,"Individual Contributor","Intelligence","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2017-11-01,22,22,1,"Individual Contributor","Intelligence","Jesusa Shin","Harry Potter"
"Sylvia Foulston",2017-12-01,21,21,1,"Individual Contributor","Intelligence","Jesusa Shin","Harry Potter"
"Talia Riopelle",2015-01-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2015-02-01,20,20,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2015-03-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2015-04-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2015-05-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2015-06-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2015-07-01,23,23,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2015-08-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2015-09-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2015-10-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2015-11-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2015-12-01,23,23,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2016-01-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2016-02-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2016-03-01,23,23,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2016-04-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2016-05-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2016-06-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2016-07-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2016-08-01,23,23,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2016-09-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2016-10-01,21,21,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2016-11-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2016-12-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2017-01-01,22,22,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2017-02-01,20,20,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2017-03-01,23,23,1,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2017-04-01,20,6,0.3,"Individual Contributor","Platform","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2017-04-01,20,14,0.7,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2017-05-01,23,23,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2017-06-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2017-07-01,21,21,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2017-08-01,23,23,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2017-09-01,21,21,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2017-10-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2017-11-01,22,22,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Talia Riopelle",2017-12-01,21,21,1,"Individual Contributor","Core Components","Leonardo Dicaprio","Harry Potter"
"Tamar Hoogland",2015-01-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2015-02-01,20,20,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2015-03-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2015-04-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2015-05-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2015-06-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2015-07-01,23,23,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2015-08-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2015-09-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2015-10-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2015-11-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2015-12-01,23,23,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2016-01-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2016-02-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2016-03-01,23,23,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2016-04-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2016-05-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2016-06-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2016-07-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2016-08-01,23,23,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2016-09-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2016-10-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2016-11-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2016-12-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2017-01-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2017-02-01,20,20,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2017-03-01,23,23,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2017-04-01,20,20,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2017-05-01,23,23,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2017-06-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2017-07-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2017-08-01,23,23,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2017-09-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2017-10-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2017-11-01,22,22,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tamar Hoogland",2017-12-01,21,21,1,"Individual Contributor","Human Resources","Michael Fassbender","Harry Potter"
"Tegan Arceo",2015-01-01,22,22,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2015-02-01,20,20,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2015-03-01,22,22,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2015-04-01,22,22,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2015-05-01,21,21,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2015-06-01,22,22,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2015-07-01,23,23,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2015-08-01,21,21,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2015-09-01,22,22,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2015-10-01,22,22,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2015-11-01,21,21,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2015-12-01,23,23,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2016-01-01,21,21,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2016-02-01,21,21,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2016-03-01,23,23,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2016-04-01,21,21,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2016-05-01,22,22,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2016-06-01,22,22,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2016-07-01,21,21,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2016-08-01,23,23,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2016-09-01,22,22,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2016-10-01,21,21,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2016-11-01,22,22,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2016-12-01,22,22,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
"Tegan Arceo",2017-01-01,22,22,1,"Individual Contributor","Colleague","William Smith","Harry Potter"
